url,chunk_number,content
https://successportal.conestogac.on.ca/s/student-success-advising/appointments/app/?workGroupIds=2&siteId=13,1,Student Success Advisors Appointments Staff Any Elizabeth Rodrigues Kimberly Gingras Lela Novicic Rasha Hasanen Sara Halstead Book Appointment [LINK: /s/student-success-advising/appointments/Bookings] [LINK: /s/student-success-advising/appointments/bookings/history] [LINK: /s/student-success-advising/appointments/ConsultationNotes] [LINK: topics?siteId=13] [LINK: /month//1?siteId=13] [LINK: /month//1?siteId=13] What would you like to talk about? [LINK: topic/83?siteId=13] [LINK: topic/155?siteId=13]
https://successportal.conestogac.on.ca/s/internationalstudentimmigrationadvising/workGroups,1,My sites [LINK: /students] [LINK: /s/academic-integrity] [LINK: /s/accessiblelearning] [LINK: /s/assistive-technology] [LINK: /s/careteam] [LINK: /s/career] [LINK: /s/co-op] [LINK: /s/counselling] [LINK: /s/housing] [LINK: /s/indigenous-services] [LINK: /s/internationalstudentimmigrationadvising] [LINK: /s/international-transition-support] [LINK: /s/learningstudyskills] [LINK: /s/math] [LINK: /s/medicalclinic] [LINK: /s/organizationstudyskills] [LINK: /s/peer-mental-wellness] [LINK: /s/research] [LINK: /s/sgbv] [LINK: /s/student-engagement] [LINK: /s/srro] [LINK: /s/student-success-advising] [LINK: /s/teach-me-tech] [LINK: /s/testing-services] [LINK: /s/tutoring] [LINK: /s/understanding-your-academic-progression] [LINK: /s/wellnesshealth] [LINK: /s/wil] [LINK: /s/writing]
https://successportal.conestogac.on.ca/s/internationalstudentimmigrationadvising/appointments,1,International Student Immigration Advising Appointments Staff Any Alicia Lopez Flecha Crystal Qian Willy Deng Yi Yang Campus Any Doon Online Waterloo Book Appointment [LINK: /s/internationalstudentimmigrationadvising/appointments/Bookings] [LINK: /s/internationalstudentimmigrationadvising/appointments/bookings/history] [LINK: /s/internationalstudentimmigrationadvising/appointments/ConsultationNotes] [LINK: topics?siteId=14] [LINK: /month//1?siteId=14] [LINK: /month//1?siteId=14] What would you like to talk about? [LINK: topic/119?siteId=14] [LINK: topic/113?siteId=14]
https://successportal.conestogac.on.ca/s/internationalstudentimmigrationadvising/dashboard,1,"This dashboard is filtered to content in International Student Immigration Advising. To view all content please use your [LINK: /students/dashboard] Dashboard [LINK: /s/internationalstudentimmigrationadvising/appointments/bookings] [LINK: /s/internationalstudentimmigrationadvising/events/bookings] [LINK: /s/internationalstudentimmigrationadvising/appointments/consultationnotes] [LINK: /s/internationalstudentimmigrationadvising/Bookmarks] [LINK: /s/internationalstudentimmigrationadvising/forms/submissions] Recently Viewed You have not viewed any items recently. Recently Saved You have not saved any items recently. Recently Submitted Forms You have not submitted any [LINK: /s/internationalstudentimmigrationadvising/forms] recently. Booking Reminders You do not have any
appointments
                                        or

events                                    booked for next week."
https://successportal.conestogac.on.ca/s/internationalstudentimmigrationadvising/notifications,1,You do not have any notifications
https://successportal.conestogac.on.ca/s/internationalstudentimmigrationadvising/profile,1,"Zhimin Xiong

            (9067935) Your information is managed by Conestoga College. [LINK: /s/internationalstudentimmigrationadvising/education] [LINK: /students/education/detail/5102579] Conestoga College May 2025 [LINK: /s/internationalstudentimmigrationadvising/experiences-legacy] [LINK: /s/internationalstudentimmigrationadvising/experiences-legacy/add] Your profile does not have any experiences. [LINK: /s/internationalstudentimmigrationadvising/experiences/add] [LINK: /s/internationalstudentimmigrationadvising/goals] [LINK: /s/internationalstudentimmigrationadvising/goals/Add] You have not added any career goals. [LINK: /s/internationalstudentimmigrationadvising/goals/Add] Contact Details zxiong7935@conestogac.on.ca xiong.zhimin@gmail.com P: (780) 246-2268 M: (780) 246-2268 499 Baringham Pl Waterloo Canada N2T 2J4"
https://successportal.conestogac.on.ca/s/internationalstudentimmigrationadvising/bookmarks,1,Saved items Keywords Show filter Item types Events Activities FAQs Documents Videos Links Info pages News Jobs Providers Endorsements CCR ENDORSED ENDORSED Keywords Item types Events Activities FAQs Documents Videos Links Info pages News Jobs Providers Endorsements CCR ENDORSED ENDORSED No items were found Date saved (newest - oldest) [LINK: #] [LINK: #] [LINK: #]
https://successportal.conestogac.on.ca/s/internationalstudentimmigrationadvising/settings/preferences,1,"Preferences Your preferences help us tailor the content shown to you.
				Please ensure you choose your interests carefully,
				select at least one item from each of the preferences below. Don't worry about missing out on content though,
				you will still be able to search and browse through content in other categories
				and you can refine and update your preferences at any time. Jobs Job Type (max 3) Type Of Work 1 Type Of Work 2 Type Of Work 3 Occupation (max 3) Occupation 1 Occupation 2 Occupation 3 Time zone (UTC-12:00) International Date Line West (UTC-11:00) Coordinated Universal Time-11 (UTC-10:00) Aleutian Islands (UTC-10:00) Hawaii (UTC-09:30) Marquesas Islands (UTC-09:00) Alaska (UTC-09:00) Coordinated Universal Time-09 (UTC-08:00) Baja California (UTC-08:00) Coordinated Universal Time-08 (UTC-08:00) Pacific Time (US & Canada) (UTC-07:00) Arizona (UTC-07:00) La Paz, Mazatlan (UTC-07:00) Mountain Time (US & Canada) (UTC-07:00) Yukon (UTC-06:00) Central America (UTC-06:00) Central Time (US & Canada) (UTC-06:00) Easter Island (UTC-06:00) Guadalajara, Mexico City, Monterrey (UTC-06:00) Saskatchewan (UTC-05:00) Bogota, Lima, Quito, Rio Branco (UTC-05:00) Chetumal (UTC-05:00) Eastern Time (US & Canada) (UTC-05:00) Haiti (UTC-05:00) Havana (UTC-05:00) Indiana (East) (UTC-05:00) Turks and Caicos (UTC-04:00) Atlantic Time (Canada) (UTC-04:00) Caracas (UTC-04:00) Cuiaba (UTC-04:00) Georgetown, La Paz, Manaus, San Juan (UTC-04:00) Santiago (UTC-03:30) Newfoundland (UTC-03:00) Araguaina (UTC-03:00) Asuncion (UTC-03:00) Brasilia (UTC-03:00) Cayenne, Fortaleza (UTC-03:00) City of Buenos Aires (UTC-03:00) Montevideo (UTC-03:00) Punta Arenas (UTC-03:00) Saint Pierre and Miquelon (UTC-03:00) Salvador (UTC-02:00) Coordinated Universal Time-02 (UTC-02:00) Greenland (UTC-02:00) Mid-Atlantic - Old (UTC-01:00) Azores (UTC-01:00) Cabo Verde Is. (UTC) Coordinated Universal Time (UTC+00:00) Dublin, Edinburgh, Lisbon, London (UTC+00:00) Monrovia, Reykjavik (UTC+00:00) Sao Tome (UTC+01:00) Casablanca (UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna (UTC+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague (UTC+01:00) Brussels, Copenhagen, Madrid, Paris (UTC+01:00) Sarajevo, Skopje, Warsaw, Zagreb (UTC+01:00) West Central Africa (UTC+02:00) Athens, Bucharest (UTC+02:00) Beirut (UTC+02:00) Cairo (UTC+02:00) Chisinau (UTC+02:00) Gaza, Hebron (UTC+02:00) Harare, Pretoria (UTC+02:00) Helsinki, Kyiv, Riga, Sofia, Tallinn, Vilnius (UTC+02:00) Jerusalem (UTC+02:00) Juba (UTC+02:00) Kaliningrad (UTC+02:00) Khartoum (UTC+02:00) Tripoli (UTC+02:00) Windhoek (UTC+03:00) Amman (UTC+03:00) Baghdad (UTC+03:00) Damascus (UTC+03:00) Istanbul (UTC+03:00) Kuwait, Riyadh (UTC+03:00) Minsk (UTC+03:00) Moscow, St. Petersburg (UTC+03:00) Nairobi (UTC+03:00) Volgograd (UTC+03:30) Tehran (UTC+04:00) Abu Dhabi, Muscat (UTC+04:00) Astrakhan, Ulyanovsk (UTC+04:00) Baku (UTC+04:00) Izhevsk, Samara (UTC+04:00) Port Louis (UTC+04:00) Saratov (UTC+04:00) Tbilisi (UTC+04:00) Yerevan (UTC+04:30) Kabul (UTC+05:00) Ashgabat, Tashkent (UTC+05:00) Astana (UTC+05:00) Ekaterinburg (UTC+05:00) Islamabad, Karachi (UTC+05:30) Chennai, Kolkata, Mumbai, New Delhi (UTC+05:30) Sri Jayawardenepura (UTC+05:45) Kathmandu (UTC+06:00) Bishkek (UTC+06:00) Dhaka (UTC+06:00) Omsk (UTC+06:30) Yangon (Rangoon) (UTC+07:00) Bangkok, Hanoi, Jakarta (UTC+07:00) Barnaul, Gorno-Altaysk (UTC+07:00) Hovd (UTC+07:00) Krasnoyarsk (UTC+07:00) Novosibirsk (UTC+07:00) Tomsk (UTC+08:00) Beijing, Chongqing, Hong Kong, Urumqi (UTC+08:00) Irkutsk (UTC+08:00) Kuala Lumpur, Singapore (UTC+08:00) Perth (UTC+08:00) Taipei (UTC+08:00) Ulaanbaatar (UTC+08:45) Eucla (UTC+09:00) Chita (UTC+09:00) Osaka, Sapporo, Tokyo (UTC+09:00) Pyongyang (UTC+09:00) Seoul (UTC+09:00) Yakutsk (UTC+09:30) Adelaide (UTC+09:30) Darwin (UTC+10:00) Brisbane (UTC+10:00) Canberra, Melbourne, Sydney (UTC+10:00) Guam, Port Moresby (UTC+10:00) Hobart (UTC+10:00) Vladivostok (UTC+10:30) Lord Howe Island (UTC+11:00) Bougainville Island (UTC+11:00) Chokurdakh (UTC+11:00) Magadan (UTC+11:00) Norfolk Island (UTC+11:00) Sakhalin (UTC+11:00) Solomon Is., New Caledonia (UTC+12:00) Anadyr, Petropavlovsk-Kamchatsky (UTC+12:00) Auckland, Wellington (UTC+12:00) Coordinated Universal Time+12 (UTC+12:00) Fiji (UTC+12:00) Petropavlovsk-Kamchatsky - Old (UTC+12:45) Chatham Islands (UTC+13:00) Coordinated Universal Time+13 (UTC+13:00) Nuku'alofa (UTC+13:00) Samoa (UTC+14:00) Kiritimati Island Skills Career & Self Development Communication Critical Thinking Digital Literacy Equity, Diversity, & Inclusion Leadership No skill applicable Professionalism Teamwork Choose the skills you are seeking to develop. Campus Brantford Milton Parkland Online Central Admin Cambridge Guelph Steeles Ingersoll Skills Training Centre Doon Off Campus Kitchener Stratford Waterloo Cambridge Reuter Data sharing preferences I consent to my name and email being shared with providers of engagement activities and events I am involved in, and permit them to contact me in relation to my engagements. Yes No Save"
https://successportal.conestogac.on.ca/s/internationalstudentimmigrationadvising/settings/communication,1,"Manage the types of communications that you will receive and how they will be sent.
					You cannot opt-out of all types, for example Direct Communications via Email. Click the title of a communication type to see more information. [LINK: #Direct-type] [LINK: #Important-type] [LINK: #Personalised-type] [LINK: #General-type] [LINK: #Sponsored-type] [LINK: #AppointmentReminders-type] [LINK: #EventUpdates-type] [LINK: #EventReminders-type] [LINK: #WaitingListNotifications-type] Update Settings"
https://successportal.conestogac.on.ca/s/internationalstudentimmigrationadvising/account,1,Conestoga College Accounts SSO Student zxiong7935@conestogac.on.ca Your active Sessions You are not signed in to any other machines
https://successportal.conestogac.on.ca/s/internationalstudentimmigrationadvising/info/contact,1,"Contact – Student Success Portal For assistance with services on the Student Success Portal , please visit the specific service site from the HOME landing page. Each service will have unique contact information and methods that you can use to reach the service directly with your questions."
https://successportal.conestogac.on.ca/s/internationalstudentimmigrationadvising/info/termsandconditions,1,"Conestoga College collects personal information from students under the legal authority of the Ontario Colleges of Applied Arts and Technology Act and ensures the personal information is managed in compliance with the Freedom of Information and Protection of Privacy Act in order offer students a comprehensive program of career-oriented, post-secondary education and training. The purpose of the Student Success Portal is to provide students with one shared system that enables students to self-book appointments with a variety of service teams at the College. As such, service teams will create consultation notes for students to review. These may include appointment notes and recommended actions. Students can also access resources and request assistance via forms within the system where to ensure the relevant information can be used to support students in a timely and effective way. Students participating in Events & Activities are acknowledging the sharing of their information for the purposes of tracking booking, attendance and follow-up activities by college services and opportunity providers. Conestoga protects personal information and only discloses it as required by law. If you have any questions, please reach out to [LINK: mailto:privacy@conestogac.on.ca] . By accepting these terms, you consent to the Student Success Portal and the information sharing provisions within it."
https://successportal.conestogac.on.ca/students/docs/Detail/106,1,"SIN Information Save Send Feedback [LINK: /students/experiences/add/from/document/1645780] This resource was created by Service Canada to give newcomers to Canada information about how to get their social insurance number (SIN). [LINK: /students/docs/GoTo/106] Featured Event [LINK: /students/events/Detail/5181945/using-linkedin] Join our workshop to learn the importance of a LinkedIn profile, what to include, how to job search, and how to connect with relevant contacts in your field. Related Topics [LINK: /students/Resources/Topic/68] × Feedback Comments Send Feedback Close"
https://successportal.conestogac.on.ca/s/student-engagement/experiences/skills/providers?page=0&keywords=international,1,Skill providers [LINK: /s/student-engagement/experiences/skills/sets/summary] [LINK: /s/student-engagement/experiences] [LINK: /s/student-engagement/experiences/skills] [LINK: /s/student-engagement/experiences/add/from] Keywords Show filter Skills ‌ ‌ ‌ ‌ ‌ Provider types Events Activities Resources Endorsements CCR ENDORSED ENDORSED Locations Any location Online Off campus On campus Keywords Skills ‌ ‌ ‌ ‌ ‌ Provider types Events Activities Resources Endorsements CCR ENDORSED ENDORSED Locations Any location Online Off campus On campus ‌ Date added (newest - oldest) [LINK: #] [LINK: #] [LINK: #] ‌ ‌ ‌
https://successportal.conestogac.on.ca/s/international-transition-support/workGroups,1,My sites [LINK: /students] [LINK: /s/academic-integrity] [LINK: /s/accessiblelearning] [LINK: /s/assistive-technology] [LINK: /s/careteam] [LINK: /s/career] [LINK: /s/co-op] [LINK: /s/counselling] [LINK: /s/housing] [LINK: /s/indigenous-services] [LINK: /s/internationalstudentimmigrationadvising] [LINK: /s/international-transition-support] [LINK: /s/learningstudyskills] [LINK: /s/math] [LINK: /s/medicalclinic] [LINK: /s/organizationstudyskills] [LINK: /s/peer-mental-wellness] [LINK: /s/research] [LINK: /s/sgbv] [LINK: /s/student-engagement] [LINK: /s/srro] [LINK: /s/student-success-advising] [LINK: /s/teach-me-tech] [LINK: /s/testing-services] [LINK: /s/tutoring] [LINK: /s/understanding-your-academic-progression] [LINK: /s/wellnesshealth] [LINK: /s/wil] [LINK: /s/writing]
https://successportal.conestogac.on.ca/s/international-transition-support/appointments,1,International Transition Support Appointments Book Appointment [LINK: /s/international-transition-support/appointments/Bookings] [LINK: /s/international-transition-support/appointments/bookings/history] [LINK: /s/international-transition-support/appointments/ConsultationNotes] [LINK: topics?siteId=15] [LINK: /month//1?siteId=15] [LINK: /month//1?siteId=15] What would you like to talk about? [LINK: topic/115?siteId=15]
https://successportal.conestogac.on.ca/s/international-transition-support/dashboard,1,"This dashboard is filtered to content in International Transition Support. To view all content please use your [LINK: /students/dashboard] Dashboard [LINK: /s/international-transition-support/appointments/bookings] [LINK: /s/international-transition-support/events/bookings] [LINK: /s/international-transition-support/appointments/consultationnotes] [LINK: /s/international-transition-support/Bookmarks] [LINK: /s/international-transition-support/forms/submissions] Recently Viewed You have not viewed any items recently. Recently Saved You have not saved any items recently. Recently Submitted Forms You have not submitted any [LINK: /s/international-transition-support/forms] recently. Booking Reminders You do not have any
appointments
                                        or

events                                    booked for next week."
https://successportal.conestogac.on.ca/s/international-transition-support/notifications,1,You do not have any notifications
https://successportal.conestogac.on.ca/s/international-transition-support/profile,1,"Zhimin Xiong

            (9067935) Your information is managed by Conestoga College. [LINK: /s/international-transition-support/education] [LINK: /students/education/detail/5102579] Conestoga College May 2025 [LINK: /s/international-transition-support/experiences-legacy] [LINK: /s/international-transition-support/experiences-legacy/add] Your profile does not have any experiences. [LINK: /s/international-transition-support/experiences/add] [LINK: /s/international-transition-support/goals] [LINK: /s/international-transition-support/goals/Add] You have not added any career goals. [LINK: /s/international-transition-support/goals/Add] Contact Details zxiong7935@conestogac.on.ca xiong.zhimin@gmail.com P: (780) 246-2268 M: (780) 246-2268 499 Baringham Pl Waterloo Canada N2T 2J4"
https://successportal.conestogac.on.ca/s/international-transition-support/bookmarks,1,Saved items Keywords Show filter Item types Events Activities FAQs Documents Videos Links Info pages News Jobs Providers Endorsements CCR ENDORSED ENDORSED Keywords Item types Events Activities FAQs Documents Videos Links Info pages News Jobs Providers Endorsements CCR ENDORSED ENDORSED No items were found Date saved (newest - oldest) [LINK: #] [LINK: #] [LINK: #]
https://successportal.conestogac.on.ca/s/international-transition-support/settings/preferences,1,"Preferences Your preferences help us tailor the content shown to you.
				Please ensure you choose your interests carefully,
				select at least one item from each of the preferences below. Don't worry about missing out on content though,
				you will still be able to search and browse through content in other categories
				and you can refine and update your preferences at any time. Jobs Job Type (max 3) Type Of Work 1 Type Of Work 2 Type Of Work 3 Occupation (max 3) Occupation 1 Occupation 2 Occupation 3 Time zone (UTC-12:00) International Date Line West (UTC-11:00) Coordinated Universal Time-11 (UTC-10:00) Aleutian Islands (UTC-10:00) Hawaii (UTC-09:30) Marquesas Islands (UTC-09:00) Alaska (UTC-09:00) Coordinated Universal Time-09 (UTC-08:00) Baja California (UTC-08:00) Coordinated Universal Time-08 (UTC-08:00) Pacific Time (US & Canada) (UTC-07:00) Arizona (UTC-07:00) La Paz, Mazatlan (UTC-07:00) Mountain Time (US & Canada) (UTC-07:00) Yukon (UTC-06:00) Central America (UTC-06:00) Central Time (US & Canada) (UTC-06:00) Easter Island (UTC-06:00) Guadalajara, Mexico City, Monterrey (UTC-06:00) Saskatchewan (UTC-05:00) Bogota, Lima, Quito, Rio Branco (UTC-05:00) Chetumal (UTC-05:00) Eastern Time (US & Canada) (UTC-05:00) Haiti (UTC-05:00) Havana (UTC-05:00) Indiana (East) (UTC-05:00) Turks and Caicos (UTC-04:00) Atlantic Time (Canada) (UTC-04:00) Caracas (UTC-04:00) Cuiaba (UTC-04:00) Georgetown, La Paz, Manaus, San Juan (UTC-04:00) Santiago (UTC-03:30) Newfoundland (UTC-03:00) Araguaina (UTC-03:00) Asuncion (UTC-03:00) Brasilia (UTC-03:00) Cayenne, Fortaleza (UTC-03:00) City of Buenos Aires (UTC-03:00) Montevideo (UTC-03:00) Punta Arenas (UTC-03:00) Saint Pierre and Miquelon (UTC-03:00) Salvador (UTC-02:00) Coordinated Universal Time-02 (UTC-02:00) Greenland (UTC-02:00) Mid-Atlantic - Old (UTC-01:00) Azores (UTC-01:00) Cabo Verde Is. (UTC) Coordinated Universal Time (UTC+00:00) Dublin, Edinburgh, Lisbon, London (UTC+00:00) Monrovia, Reykjavik (UTC+00:00) Sao Tome (UTC+01:00) Casablanca (UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna (UTC+01:00) Belgrade, Bratislava, Budapest, Ljubljana, Prague (UTC+01:00) Brussels, Copenhagen, Madrid, Paris (UTC+01:00) Sarajevo, Skopje, Warsaw, Zagreb (UTC+01:00) West Central Africa (UTC+02:00) Athens, Bucharest (UTC+02:00) Beirut (UTC+02:00) Cairo (UTC+02:00) Chisinau (UTC+02:00) Gaza, Hebron (UTC+02:00) Harare, Pretoria (UTC+02:00) Helsinki, Kyiv, Riga, Sofia, Tallinn, Vilnius (UTC+02:00) Jerusalem (UTC+02:00) Juba (UTC+02:00) Kaliningrad (UTC+02:00) Khartoum (UTC+02:00) Tripoli (UTC+02:00) Windhoek (UTC+03:00) Amman (UTC+03:00) Baghdad (UTC+03:00) Damascus (UTC+03:00) Istanbul (UTC+03:00) Kuwait, Riyadh (UTC+03:00) Minsk (UTC+03:00) Moscow, St. Petersburg (UTC+03:00) Nairobi (UTC+03:00) Volgograd (UTC+03:30) Tehran (UTC+04:00) Abu Dhabi, Muscat (UTC+04:00) Astrakhan, Ulyanovsk (UTC+04:00) Baku (UTC+04:00) Izhevsk, Samara (UTC+04:00) Port Louis (UTC+04:00) Saratov (UTC+04:00) Tbilisi (UTC+04:00) Yerevan (UTC+04:30) Kabul (UTC+05:00) Ashgabat, Tashkent (UTC+05:00) Astana (UTC+05:00) Ekaterinburg (UTC+05:00) Islamabad, Karachi (UTC+05:30) Chennai, Kolkata, Mumbai, New Delhi (UTC+05:30) Sri Jayawardenepura (UTC+05:45) Kathmandu (UTC+06:00) Bishkek (UTC+06:00) Dhaka (UTC+06:00) Omsk (UTC+06:30) Yangon (Rangoon) (UTC+07:00) Bangkok, Hanoi, Jakarta (UTC+07:00) Barnaul, Gorno-Altaysk (UTC+07:00) Hovd (UTC+07:00) Krasnoyarsk (UTC+07:00) Novosibirsk (UTC+07:00) Tomsk (UTC+08:00) Beijing, Chongqing, Hong Kong, Urumqi (UTC+08:00) Irkutsk (UTC+08:00) Kuala Lumpur, Singapore (UTC+08:00) Perth (UTC+08:00) Taipei (UTC+08:00) Ulaanbaatar (UTC+08:45) Eucla (UTC+09:00) Chita (UTC+09:00) Osaka, Sapporo, Tokyo (UTC+09:00) Pyongyang (UTC+09:00) Seoul (UTC+09:00) Yakutsk (UTC+09:30) Adelaide (UTC+09:30) Darwin (UTC+10:00) Brisbane (UTC+10:00) Canberra, Melbourne, Sydney (UTC+10:00) Guam, Port Moresby (UTC+10:00) Hobart (UTC+10:00) Vladivostok (UTC+10:30) Lord Howe Island (UTC+11:00) Bougainville Island (UTC+11:00) Chokurdakh (UTC+11:00) Magadan (UTC+11:00) Norfolk Island (UTC+11:00) Sakhalin (UTC+11:00) Solomon Is., New Caledonia (UTC+12:00) Anadyr, Petropavlovsk-Kamchatsky (UTC+12:00) Auckland, Wellington (UTC+12:00) Coordinated Universal Time+12 (UTC+12:00) Fiji (UTC+12:00) Petropavlovsk-Kamchatsky - Old (UTC+12:45) Chatham Islands (UTC+13:00) Coordinated Universal Time+13 (UTC+13:00) Nuku'alofa (UTC+13:00) Samoa (UTC+14:00) Kiritimati Island Skills Career & Self Development Communication Critical Thinking Digital Literacy Equity, Diversity, & Inclusion Leadership No skill applicable Professionalism Teamwork Choose the skills you are seeking to develop. Campus Brantford Milton Parkland Online Central Admin Cambridge Guelph Steeles Ingersoll Skills Training Centre Doon Off Campus Kitchener Stratford Waterloo Cambridge Reuter Data sharing preferences I consent to my name and email being shared with providers of engagement activities and events I am involved in, and permit them to contact me in relation to my engagements. Yes No Save"
https://successportal.conestogac.on.ca/s/international-transition-support/settings/communication,1,"Manage the types of communications that you will receive and how they will be sent.
					You cannot opt-out of all types, for example Direct Communications via Email. Click the title of a communication type to see more information. [LINK: #Direct-type] [LINK: #Important-type] [LINK: #Personalised-type] [LINK: #General-type] [LINK: #Sponsored-type] [LINK: #AppointmentReminders-type] [LINK: #EventUpdates-type] [LINK: #EventReminders-type] [LINK: #WaitingListNotifications-type] Update Settings"
https://successportal.conestogac.on.ca/s/international-transition-support/account,1,Conestoga College Accounts SSO Student zxiong7935@conestogac.on.ca Your active Sessions You are not signed in to any other machines
https://successportal.conestogac.on.ca/s/international-transition-support/info/contact,1,"Contact – Student Success Portal For assistance with services on the Student Success Portal , please visit the specific service site from the HOME landing page. Each service will have unique contact information and methods that you can use to reach the service directly with your questions."
https://successportal.conestogac.on.ca/s/international-transition-support/info/termsandconditions,1,"Conestoga College collects personal information from students under the legal authority of the Ontario Colleges of Applied Arts and Technology Act and ensures the personal information is managed in compliance with the Freedom of Information and Protection of Privacy Act in order offer students a comprehensive program of career-oriented, post-secondary education and training. The purpose of the Student Success Portal is to provide students with one shared system that enables students to self-book appointments with a variety of service teams at the College. As such, service teams will create consultation notes for students to review. These may include appointment notes and recommended actions. Students can also access resources and request assistance via forms within the system where to ensure the relevant information can be used to support students in a timely and effective way. Students participating in Events & Activities are acknowledging the sharing of their information for the purposes of tracking booking, attendance and follow-up activities by college services and opportunity providers. Conestoga protects personal information and only discloses it as required by law. If you have any questions, please reach out to [LINK: mailto:privacy@conestogac.on.ca] . By accepting these terms, you consent to the Student Success Portal and the information sharing provisions within it."
